Id,AegisName,Name,Category,Reason
15479,Comp_Holy_Coat,[Not For Sale] Holy White Cloth,Armor,Missing from active client itemInfo.lua
15480,LunarEclipse_Armor_TH,Lunar Eclipse Armor,Armor,Missing from active client itemInfo.lua
15481,Comp_LunarEclipse_A_TH,[Not For Sale] Lunar Eclipse Armor,Armor,Missing from active client itemInfo.lua
15482,Worker_shirt,Worker Shirt,Armor,Missing from active client itemInfo.lua
15483,Comp_Worker_shirt,[Not For Sale] Worker Shirt,Armor,Missing from active client itemInfo.lua
15484,Comp_Celine_Dress,[Not For Sale] Celine's Dress,Armor,Missing from active client itemInfo.lua
15822,Magaleta_Ribbon_EXE,Magaleta's Ribbon,Headgear,Missing from active client itemInfo.lua
15823,Golden_Crown_J,Pollux Crown,Headgear,Missing from active client itemInfo.lua
15824,Phoenix_Crown_J,Procyon Crown,Headgear,Missing from active client itemInfo.lua
15826,Seyrandel_Hat_EXE,Seyrandel's Hat,Headgear,Missing from active client itemInfo.lua
15827,Ceryne_Hat_EXE,Ceryne's Hat,Headgear,Missing from active client itemInfo.lua
15828,Germes_Hat_EXE,Cetio's Hat,Headgear,Missing from active client itemInfo.lua
15829,Flaward_Hat_EXE,Flaward's Hat,Headgear,Missing from active client itemInfo.lua
15830,Germes_Horn_EXE,Germes's Horn,Headgear,Missing from active client itemInfo.lua
15831,Kuken_Hat_EXE,Kuken's Hat,Headgear,Missing from active client itemInfo.lua
15832,Cetrion_Circlet_EXE,Cetrion Circlet (OSM),Headgear,Missing from active client itemInfo.lua
15833,Cetrion_Bracelet_EXE,Cetrion Bracelet (OSM),Accessories,Missing from active client itemInfo.lua
15834,DRaiden_Sakkat_EXE,Dark Raiden's Sakkat,Headgear,Missing from active client itemInfo.lua
15835,STsung_Speller1_EXE,Kronika's Speller (Phy.),Accessories,Missing from active client itemInfo.lua
15845,Shaokahn_Helmet_EXE,Shao Kahn's Helmet (OSM),Headgear,Missing from active client itemInfo.lua
15848,Motaro_Horn_EXE,Motaro's Horn (OSM),Headgear,Missing from active client itemInfo.lua
15849,Kintaro_Bracelet_EXE,Kintaro's Bracelet (OSM),Accessories,Missing from active client itemInfo.lua
15850,STsung_Speller2_EXE,Kronika's Speller Mag (OSM),Accessories,Missing from active client itemInfo.lua
15855,Ermac_Veil_EXE,Ermac's Veil (OSM),Headgear,Missing from active client itemInfo.lua
15856,Kronika_Orb_EXE,Kronika's Orb (OSM),Accessories,Missing from active client itemInfo.lua
15857,Shang_Rainbow_EXE,Shang Tsung's Rainbow (OSM),Headgear,Missing from active client itemInfo.lua
15878,Joker_Card_EXE,Joker's Card (OSM),Headgear,Missing from active client itemInfo.lua
15879,KungJin_Headpiece_EXE,Kung Jin's Headpiece (OSM),Headgear,Missing from active client itemInfo.lua
15880,Joker_Face_EXE,Joker's Face (OSM),Headgear,Missing from active client itemInfo.lua
15883,Nezuko_Eyes_EXE,Nezuko's Eyes (OSM),Headgear,Missing from active client itemInfo.lua
15884,Nezuko_Bamboo_EXE,Nezuko's Bamboo (OSM),Headgear,Missing from active client itemInfo.lua
15885,Erron_Hat_EXE,Erron's Hat (OSM),Headgear,Missing from active client itemInfo.lua
15887,Odious_Robe_EXE,Odious's Robe,Garments,Missing from active client itemInfo.lua
15891,Mountain_Helmet,Mountain Helmet,Headgear,Missing from active client itemInfo.lua
15892,Themis_Helm,Themis Helm,Headgear,Missing from active client itemInfo.lua
15897,Rebirth_Circlet,Rebirth Crown,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Rebirth_Circlet)"
15898,Kings_Crown_A,Awakened Old King's Crown,Headgear,Missing from active client itemInfo.lua
15906,Northern_Cross,Northern Cross,Headgear,Missing from active client itemInfo.lua
15920,Charm_Of_Flame_Heart_BR,Flaming Heart,Headgear,Missing from active client itemInfo.lua
15921,Charm_Of_Nature_BR,Charm Of Great Nature,Headgear,Missing from active client itemInfo.lua
15922,Charm_Of_Frozen_BR,Charm Of Mistic Frozen,Headgear,Missing from active client itemInfo.lua
15923,Charm_Of_Wind_BR,Charm of Leafwind,Headgear,Missing from active client itemInfo.lua
15924,Tatoo_Brush_BR,Tattoo Brush,Headgear,Missing from active client itemInfo.lua
15927,Happy_Turtle_Hat,[Rental] Happy Turtle Hat,Headgear,Missing from active client itemInfo.lua
15928,Comp_Cookie_Hat_TH,[Not For Sale] Cookie Hat,Headgear,Missing from active client itemInfo.lua
15932,Vassalage_Necklace_TH,Vassalage Necklace,Headgear,Missing from active client itemInfo.lua
15945,Metal_Riffs_Ring,Metal Riffs Ring,Accessories,Missing from active client itemInfo.lua
15947,Comp_Blue_Rear_Ribbon,[Not For Sale] Indigo Rear Ribbon,Headgear,Missing from active client itemInfo.lua
15948,EyePatch_Power_TH,Eye Patch Of Power,Headgear,Missing from active client itemInfo.lua
15949,Comp_EyePatch_P_TH,[Not for Sale] Eye Patch Of Power,Headgear,Missing from active client itemInfo.lua
15950,EyePatch_Power_TH_,Eye Patch Of Power,Headgear,Missing from active client itemInfo.lua
15951,Comp_EyePatch_P_TH_,[Not for Sale] Eye Patch Of Power,Headgear,Missing from active client itemInfo.lua
15955,Comp_Kafra_Employ_Band,[Not For Sale] Kafra Employee Band,Headgear,Missing from active client itemInfo.lua
15956,Helmet_Of_Siegfried_TH,Helmet Of Siegfried TH,Headgear,Missing from active client itemInfo.lua
15957,Comp_Helmet_Of_Sieg_TH,[Not for Sale] Helmet Of Siegfried TH,Headgear,Missing from active client itemInfo.lua
15958,Comp_FaceWorm_Breath,[Not For Sale] Giant Snake Breath,Headgear,Missing from active client itemInfo.lua
15959,Comp_Phantom_Cap,[Not for Sale] Phantom of Masquerade,Headgear,Missing from active client itemInfo.lua
15960,Comp_Scorpio_Diadem_K,[Not for Sale] Scorpio Celestial Coronet K,Headgear,Missing from active client itemInfo.lua
15961,Comp_Clock_Casket_RD,[Not for Sale] Red Clock Casquette,Headgear,Missing from active client itemInfo.lua
15962,Comp_L_Sorcerer_Crown,[Not for Sale] Great Sorcerer Crown,Headgear,Missing from active client itemInfo.lua
15963,Comp_Ignis_CapK,[Not for Sale] Ignis Cap K,Headgear,Missing from active client itemInfo.lua
15964,Comp_Sagi_DiademK,[Not for Sale] Sagittarius Celestial Coronet K,Headgear,Missing from active client itemInfo.lua
15965,Comp_Stripe_Hat,[Not for Sale] Stripe Hat,Headgear,Missing from active client itemInfo.lua
15966,Comp_Sigruns_Wing,[Not For Sale] Sigrun's Wing,Headgear,Missing from active client itemInfo.lua
15967,Comp_Pink_Angel_B,[Not For Sale] Pink Angeling Bubble,Headgear,Missing from active client itemInfo.lua
15968,Orange_Rabbit_TH,Orange Rabbit,Headgear,Missing from active client itemInfo.lua
15969,Twin_Canon_TH,Twin Cannon,Headgear,Missing from active client itemInfo.lua
15970,Comp_CD_In_MouthK,[Not For Sale] CD in Mouth K,Headgear,Missing from active client itemInfo.lua
15976,Adams_Apply_TH,Adam's Apple In Mouth,Headgear,Missing from active client itemInfo.lua
15977,Shrine_Maiden_Hat_TH,Shrine Maiden Ribbon,Headgear,Missing from active client itemInfo.lua
15978,Comp_ShrineMaiden_TH,[Not For Sale] Shrine Maiden Ribbon,Headgear,Missing from active client itemInfo.lua
15980,Wonder_Egg_Basket_TH,Wonder Egg Basket,Headgear,Missing from active client itemInfo.lua
15981,AAT_Magic_TH,All Above Time (Magic),Headgear,Missing from active client itemInfo.lua
15982,AAT_Range_TH,All Above Time (Range),Headgear,Missing from active client itemInfo.lua
15983,AAT_Melee_TH,All Above Time (Melee),Headgear,Missing from active client itemInfo.lua
15984,Comp_Heavenly_Order_,[Not For Sale] Heavenly Order,Headgear,Missing from active client itemInfo.lua
15985,Comp_LittleGarden,[Not For Sale] Little Garden,Headgear,Missing from active client itemInfo.lua
16009,E_Spanner_C,Spanner,Weapons,Missing from active client itemInfo.lua
16011,Adventure_Mace,Adventure Mace,Weapons,Missing from active client itemInfo.lua
16012,Academy_Mace,Academy Mace,Weapons,Missing from active client itemInfo.lua
16034,Half_Mjolnir,Half Mjolnir,Weapons,Missing from active client itemInfo.lua
16035,Half_BF_Morning_Star1,Half BF Morning Star1,Weapons,Missing from active client itemInfo.lua
16049,Mace_of_Trust,Thunder Hammer,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½Å·ÚÀÇ¸ÞÀÌ½º)"
16050,Mace_of_Trust2,[Rental] Hunting Hammer,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Overfishing_Mace)"
16053,Lora_Iron_Ball,Lora's Iron Flail,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=·Î¶óÀÇÃ¶±¸)"
16055,UnrivaledMace,Unrivaled Mace,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½Å·ÚÀÇ¸ÞÀÌ½º)"
16057,Blue_Mace,Blue Mace,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÏº®Ãß)"
16083,Local01_Mace,Earth Dragon Mace,Weapons,Missing from active client itemInfo.lua
16084,Local02_Mace,Yinyang Mace,Weapons,Missing from active client itemInfo.lua
16085,Woe_Club_1_Z,Lesser Guild Member's Morning Star,Weapons,Missing from active client itemInfo.lua
16087,Variant_Mace,Abyss Mace,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó¸ÞÀÌ½º)"
16098,Leo_Mace_J,Leo Mace,Weapons,Missing from active client itemInfo.lua
18102,E_Bow_Of_Rudra_C,Rudra Bow,Weapons,Missing from active client itemInfo.lua
18104,Adventure_Bow,Adventure Bow,Weapons,Missing from active client itemInfo.lua
18105,Academy_Bow,Academy Bow,Weapons,Missing from active client itemInfo.lua
18124,Half_BF_Bow1,Half BF Bow1,Weapons,Missing from active client itemInfo.lua
18129,Ixion_Wing_S,Ixion Wing,Weapons,"Regional weapon View/SubType has no non-regional reuse evidence (Server=jRO, View=11, SubType=Bow)"
18133,Bow_of_Trust,Lightning Bow,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½Å·ÚÀÇÈ°)"
18142,UnrivaledBow,Unrivaled Bow,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½Å·ÚÀÇÈ°)"
18143,Avenger_Hunter_Bow,Avenger Hunter Bow,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾îº¥ÀúÇåÅÍº¸¿ì)"
18144,Blue_Bow,Blue Bow,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÏº®±Ã)"
18154,Neev_Hunter_Bow,Neev Hunter Bow,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Neev_Hunter_Bow)"
18155,Neev_CrossBow,Neev CrossBow,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Neev_CrossBow)"
18172,Local01_Bow,Earth Dragon Bow,Weapons,Missing from active client itemInfo.lua
18173,Local02_Bow,Yinyang Bow,Weapons,Missing from active client itemInfo.lua
18175,Woe_Bow1_Z,Lesser Guild Member's Hunter Bow,Weapons,Missing from active client itemInfo.lua
18176,Sky_Lightning_Bow,Thunder Bow,Weapons,Missing from active client itemInfo.lua
18177,Variant_Wing,Abyss Wing,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óÀ®)"
18193,Rapid_Fire_C_Bow_J,Rapid Fire,Weapons,Missing from active client itemInfo.lua
18194,Sharp_Star_Bow_J,Sharp Star,Weapons,Missing from active client itemInfo.lua
18195,Aiming_Bow_J,Aiming Bow,Weapons,Missing from active client itemInfo.lua
18196,Falken_Shooter_J,Falken Shooter,Weapons,Missing from active client itemInfo.lua
18197,Wind_Gale_J,Wind Gale,Weapons,Missing from active client itemInfo.lua
18200,Realgar_Shooter_EXE,Realgar Shooter,Weapons,Missing from active client itemInfo.lua
18201,Comp_Scalet_DragonL_Bow,[Not For Sale] Scarlet Dragon Leather Bow,Weapons,Missing from active client itemInfo.lua
18202,Comp_Narcis_Bow,[Not For Sale] Narcissus Bow,Weapons,Missing from active client itemInfo.lua
18509,RWC2010_Indonesia,RWC2010 Indonesia,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=RWC2010ÀÎµµ³×½Ã¾Æ)"
18510,Blood_Angel_Hair_Band,Blood Angel Hair Band,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºí·¯µðÃµ»çÀÇ¸Ó¸®¶ì)"
18511,Blood_Angel_Wing_Ear,Blood Angel Wing Ear,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºí·¯µðÃµ»ç³¯°³±Í)"
18524,Dokkebi_Mask,Dokkebi Mask,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µµ±úºñ°¡¸é)"
18531,Drooping_Permeter,Drooping Permeter,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=´Ã¾îÁøÆÛ¸ÓÅÍ)"
18533,Honeybee_Hat,Honey Bee Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=²Ü¹ú¸ðÀÚ)"
18534,Fancy_Phantom_Mask,Fancy Phantom Mask,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È­·ÁÇÑÆÒÅÒ¸¶½ºÅ©)"
18539,Skull_Cap,Skull Cap,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½ºÄÃÄ¸)"
18540,Evil_Mask,Evil Mask,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾Ç¸¶ÀÇ°¡¸é)"
18541,Little_Fhat,Little Feather Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸®Æ²Æä´õÇÞ)"
18544,Blrabbit_Hband,Blrabbit Hband,Headgear,Missing from active client itemInfo.lua
18545,Whrabbit_Hband,Whrabbit Hband,Headgear,Missing from active client itemInfo.lua
18547,Campus_Festival,Campus Festival,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ä·ÆÛ½ºÆä½ºÆ¼¹ß)"
18548,Tiny_Hat,Tiny Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Å¸ÀÌ´Ï¸ðÀÚ)"
18549,Butterfly_Hairpin,Butterfly Hairpin,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=³ªºñ¸Ó¸®ÇÉ)"
18551,Galaxy_Circlet,Galaxy Circlet,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°¶·°½Ã¼­Å¬¸´)"
18561,B_Feather_Beret,B Feather Beret,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°ËÀº±êÅÐº£·¹¸ð)"
18562,Bone_Hat,Bone Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇØ°ñ¸ðÀÚ)"
18571,Lucky_Hat,Lucky Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Çà¿îÀÇ¸ðÀÚ)"
18573,White_Feather,White Feather,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È­ÀÌÆ®Æä´õ)"
18575,Wunderkammer,Wunderkammer,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºê´ÙÄ­¸¶)"
18576,YinYang_Earring,YinYang Earring,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÅÂ±Ø±Í°ÉÀÌ)"
18582,Blue_Tiger_Mask,Blue Tiger Mask,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÆÄ¶õÅ¸ÀÌ°Å¸¶½ºÅ©)"
18584,Brown_Drooping_Kitty,Brown Drooping Kitty,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°¥»ö´Ã¾îÁø°í¾çÀÌ)"
18585,Orange_Bunny_Hairband,Orange Bunny Hairband,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿À·»ÁöÅä³¢¸Ó¸®¶ì)"
18586,Violet_Bunny_Hairband,Violet Bunny Hairband,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¹ÙÀÌ¿Ã·¿Åä³¢¸Ó¸®¶ì)"
18587,Blue_Bunny_Hairband,Blue Bunny Hairband,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºí·çÅä³¢¸Ó¸®¶ì)"
18588,Silvah_Bunny_Hairband,Silver Bunny Hairband,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=½Ç¹öÅä³¢¸Ó¸®¶ì)"
18589,Strawberry_Hat,Strawberry Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=µþ±â¸ðÀÚ)"
18592,Nestea_Hat,Nestea Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=twRO, Resource=³×½ºÆ¼¸ðÀÚ)"
18604,Falcon_Mask,Falcon Mask,Headgear,"Regional headgear appearance ClassNum has no non-regional reuse evidence (Server=jRO, ClassNum=782)"
18605,Dark_Age,Dark Age,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=´ÙÅ©¿¡ÀÌÁö)"
18606,Tear_Drop,Tear Drop,Headgear,"Regional headgear appearance ClassNum has no non-regional reuse evidence (Server=jRO, ClassNum=767)"
18610,7th_Anni_Hat_B,7th Anni Hat B,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=idRO, Resource=7ÁÖ³â±â³ä¸ðÀÚ_B)"
18614,Grim_Reaper_Hat,Grim Reaper Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÇØ°ñ¸ðÀÚ)"
18615,Injured_Eyepatch,Injured Eyepatch,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºÎ»óÀÚÀÇ¾È´ë)"
18616,Long_Tongue,Long Tongue,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±äÇú¹Ù´Ú)"
18617,Onigiri_In_Mouth,Onigiri In Mouth,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÀÔ¿¡¹«´ÂÁÖ¸Ô¹ä)"
18620,Heart_Eyepatch,Heart Eyepatch,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇÏÆ®¾È´ë)"
18622,Rocket_Helm1,Rocket Helm 1,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=twRO, Resource=1µî·ÎÄÏÅõ±¸)"
18623,Rocket_Helm2,Rocket Helm 2,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=twRO, Resource=2µî·ÎÄÏÅõ±¸)"
18624,Rocket_Helm3,Rocket Helm 3,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=twRO, Resource=3µî·ÎÄÏÅõ±¸)"
18625,Rocket_Helm_RWC,Rocket Helm RWC,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=idRO, Resource=RWC·ÎÄÏÅõ±¸)"
18628,Tare_Domovoi,Tare Brownie,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Å¸·¹µµ¸ðºÛÀÌ)"
18630,Alicel_Drooping_Doll,Drooping Alicel,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ç®Á×Àº¿¤¸®½º¸ðÀÚ)"
18631,Ribbon_Chef_Hat,Ribbon Chef Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¸®º»¿ä¸®»ç¸ðÀÚ)"
18636,Bridal_Ribbon,Bridal Ribbon,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=½ÅºÎÀÇ¸®º»)"
18638,Citron_Hat,Citron Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=À¯ÀÚ¸ðÀÚ)"
18641,Ribbon_Magic_Hat,Ribbon Magic Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¸®º»¸¶¼ú»ç¸ðÀÚ)"
18642,Scissorhand_Model,Scissorhand Model,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°¡À§¼Õ¸ðÇü)"
18643,Rockhand_Model,Rockhand Model,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¹ÙÀ§¼Õ¸ðÇü)"
18644,Paperhand_Model,Paperhand Model,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=º¸¼Õ¸ðÇü)"
18646,Cow_Hat,Cow Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Á¥¼Ò¸ðÀÚ)"
18648,Tongue_Charm,Tongue Charm,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Çú¹Ù´ÚºÎÀû)"
18653,Deviruchi_Headphone,Deviruchi Headphone,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥ºñ·çÄ¡ÇìµåÆù)"
18655,Goedo_Monocle,Goedo Monocle,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±«µµÀÇ¿Ü´«¾È°æ)"
18661,Trident_Helmet,Trident Helm,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=»ïÁöÃ¢Åõ±¸)"
18662,Antler_Fedora,Antler Fedora,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=»ç½¿»Ô½Å»ç¸ðÀÚ)"
18664,Blind_Glasses,Stunner Shades,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºí¶óÀÎµå¾È°æ)"
18665,Orange_In_Mouth,Orange In Mouth,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÔ¿¡¹«´Â¿À·»Áö)"
18668,Droopy_Turtle_Hat,Droopy Turtle Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=´Ã¾îÁøÆÛ¸ÓÅÍ)"
18669,Cowhide_Hat,Cowhide Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¼Ò°¡Á×¸ðÀÚ)"
18670,Hankie_In_Mouth,Hankie In Mouth,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÔ¿¡¹«´Â¼Õ¼ö°Ç)"
18674,Planewing_Hat,Planewing Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºñÇà³¯°³¸ðÀÚ)"
18675,Green_Apple_Hat,Green Apple Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Ã»»ç°ú¸ðÀÚ)"
18676,Hexagon_Spectacles,Hexagon Spectacles,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=À°°¢¾È°æ)"
18679,Abacus_In_Mouth,Abacus In Mouth,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÔ¿¡¹«´ÂÁÖÆÇ)"
18680,Tw_Frog_Hat,Tw Frog Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°³±¸¸®¸ðÀÚ_´ë¸¸)"
18681,Puppy_Ears_Hat,Puppy Ears Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°­¾ÆÁö±Í¸ðÀÚ)"
18685,Stardust_Hairband,Stardust Hairband,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½ºÅ¸´õ½ºÆ®Çì¾î¹êµå)"
18686,2011_RMSC_1,2011 RMSC 1,Headgear,Missing from active client itemInfo.lua
18687,2011_RMSC_2,2011 RMSC 2,Headgear,Missing from active client itemInfo.lua
18688,2011_RMSC_3,2011 RMSC 3,Headgear,Missing from active client itemInfo.lua
18689,2011_RMSC_4,2011 RMSC 4,Headgear,Missing from active client itemInfo.lua
18692,Mike_Hat,Mike Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¸¶ÀÌÅ©¸ðÀÚ)"
18694,Red_Hood,Red Hood,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=»¡°£µÎ°Ç)"
18695,Phoenix_Crown,Phoenix Crown,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºÀÈ²°ü)"
18696,Orange_Hat,Orange Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¿À·»Áö¸ðÀÚ)"
18699,Starving_Fish_Hat,Starving Fish Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±¾ÁÖ¸°´ë¾î¸ðÀÚ)"
18701,Ancient_Civil_Man,Ancient Civil Man,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=°í´ëÀÇ¹®°ü)"
18702,Shaving_Cream,Shaving Cream,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¸éµµ¿ëÅ©¸²)"
18704,Drosera_Hairpin,Drosera Hairpin,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½ÄÃæ½Ä¹°ÀÇÇì¾îÇÉ)"
18706,Can_Hat,Can Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Äµ¸ðÀÚ)"
18707,Maneater_Flower_Hat,Maneater Flower Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=½ÄÀÎ²É¸ðÀÚ)"
18709,Black_Knitted_Hat,Black Knitted Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºí·¢½º¿þÅÍ¸ðÀÚ)"
18714,Hippo_Hat,Hippo Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹°¸Ô´ÂÇÏ¸¶¸ðÀÚ)"
18715,Helm_Of_Thoth,Helm Of Thoth,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=twRO, Resource=ÅäÆ®½Å°üÀÇÅõ±¸)"
18716,Strawberry_In_Mouth,Strawberry In Mouth,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÀÔ¿¡¹«´Âµþ±â)"
18718,Rose_Hairband,Rose Hairband,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Àå¹Ì¸Ó¸®¶ì)"
18726,Sky_Helm,Sky Helm,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½ºÄ«ÀÌ¸ä)"
18727,Sedora_Hat,Sedora Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼¼µµ¶óÀÇ¸ðÀÚ)"
18729,MVP_Basketball,MVP Basketball,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=mvp³ó±¸¸ðÀÚ)"
18738,White_Boys_Hat,Boys White Hat,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇÏ¾áÇÐ»ý¸ð)"
18745,Choco_Stick_In_Mouth,Choco Stick In Mouth,Headgear,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ÀÔ¿¡¹«´ÂÃÊÄÚ½ºÆ½)"
