Id,AegisName,Name,ClientName,ClientResource,ClientServerTag,Category,Type,SubType,Locations,EquipLevelMin,EquipLevelMax,Slots,ClientSlots,View,ClientClassNum,Refineable,Gradable,ShopPrice
490305,Soul_M_Ring,Soul Magic Ring,Soul Magic Ring,Soul_M_Ring,,Accessories,Armor,,Left_Accessory,230,0,1,1,0,0,False,False,2000000
490302,Soul_Rune_Ring,Soul Rune Ring,Soul Rune Ring,Soul_Rune_Ring,,Accessories,Armor,,Right_Accessory,230,0,1,1,0,0,False,False,2000000
490307,Temple_M_Ring,Temple Magic Ring,Temple Magic Ring,Temple_M_Ring,,Accessories,Armor,,Left_Accessory,230,0,1,1,0,0,False,False,2000000
490304,Temple_Rune_Ring,Temple Rune Ring,Temple Rune Magic,Temple_Rune_Ring,,Accessories,Armor,,Right_Accessory,230,0,1,1,0,0,False,False,2000000
490306,Venom_M_Ring,Venom Magic Ring,Venom Magic Ring,Venom_M_Ring,,Accessories,Armor,,Left_Accessory,230,0,1,1,0,0,False,False,2000000
490303,Venom_Rune_Ring,Venom Rune Ring,Venom Rune Ring,Venom_Rune_Ring,,Accessories,Armor,,Right_Accessory,230,0,1,1,0,0,False,False,2000000
490134,Signet_Of_Con_Star,Concentration Signet of Star,Star Steal of Agility,Signet_Of_Con_Star,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,False,False,2000000
490135,Signet_Of_Crt_Star,Creative Signet of Star,Star Seal of Luck,Signet_Of_Crt_Star,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,False,False,2000000
490276,Dimmension_W_Key,Dimensional Wanderer's Key,Dimensional Wanderer's Key,Dimmension_W_Key,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,True,True,2000000
490278,Dimmension_W_Keyring,Dimensional Wanderer's Keyring,Dimensional Wanderer's Keyring,Dimmension_W_Keyring,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,True,True,2000000
490277,Dimmension_W_Padlock,Dimensional Wanderer's Lock,Dimensional Wanderer's Lock,Dimmension_W_Padlock,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,True,True,2000000
490132,Signet_Of_Pow_Star,Power Signet of Star,Star Seal of Power,Signet_Of_Pow_Star,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,False,False,2000000
490273,Under_Seal_D_Key,Sealed Dimensional Key,Sealed Dimensional Key,Under_Seal_D_Key,,Accessories,Armor,,Right_Accessory,240,0,0,0,0,0,False,False,2000000
490275,Under_Seal_D_keyring,Sealed Dimensional Keyring,Sealed Dimensional Keyring,Under_Seal_D_keyring,,Accessories,Armor,,Right_Accessory,240,0,0,0,0,0,False,False,2000000
490274,Under_Seal_D_Padlock,Sealed Dimensional Lock,Sealed Dimensional Lock,Under_Seal_D_Padlock,,Accessories,Armor,,Right_Accessory,240,0,0,0,0,0,False,False,2000000
490131,Signet_Of_Star,Signet of Star,Star Seal,Signet_Of_Star,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,False,False,2000000
490136,Signet_Of_Spl_Star,Spell Signet of Star,Star Seal of Spell,Signet_Of_Spl_Star,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,False,False,2000000
490133,Signet_Of_Sta_Star,Stamina Signet of Star,Star Seal of Stamina,Signet_Of_Sta_Star,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,False,False,2000000
490137,Signet_Of_Wis_Star,Wisdom Signet of Star,Star Seal of Wisdom,Signet_Of_Wis_Star,,Accessories,Armor,,Right_Accessory,240,0,1,1,0,0,False,False,2000000
490509,Gaebolg_Earring,Gaebolg Earring,Gaebolg Earring,Gaebolg_Earring,,Accessories,Armor,,Left_Accessory,245,0,1,1,0,0,False,False,2000000
490508,Gaebolg_Glove,Gaebolg Glove,Gaebolg Glove,Gaebolg_Glove,,Accessories,Armor,,Right_Accessory,245,0,1,1,0,0,False,False,2000000
490510,Gaebolg_Necklace,Gaebolg Necklace,Gaebolg Necklace,Gaebolg_Necklace,,Accessories,Armor,,Right_Accessory,245,0,1,1,0,0,False,False,2000000
490507,Gaebolg_Ring,Gaebolg Ring,Gaebolg Ring,Gaebolg_Ring,,Accessories,Armor,,Left_Accessory,245,0,1,1,0,0,False,False,2000000
490485,Signet_Of_Autumn,Signet of Circulation: Autumn,Signet of Circulation: Autumn,Signet_Of_Autumn,,Accessories,Armor,,Left_Accessory,250,0,1,1,0,0,False,False,2000000
490483,Signet_Of_Spring,Signet of Circulation: Spring,Signet of Circulation: Spring,Signet_Of_Spring,,Accessories,Armor,,Left_Accessory,250,0,1,1,0,0,False,False,2000000
490484,Signet_Of_Summer,Signet of Circulation: Summer,Signet of Circulation: Summer,Signet_Of_Summer,,Accessories,Armor,,Left_Accessory,250,0,1,1,0,0,False,False,2000000
490486,Signet_Of_Winter,Signet of Circulation: Winter,Signet of Circulation: Winter,Signet_Of_Winter,,Accessories,Armor,,Left_Accessory,250,0,1,1,0,0,False,False,2000000
490622,Yorscalp_Earring,Yorscalp Earring,Yorscalp Earring,Yorscalp_Earring,,Accessories,Armor,,Left_Accessory,250,0,1,1,0,0,False,False,2000000
490621,Yorscalp_Glove,Yorscalp Glove,Yorscalp Glove,Yorscalp_Glove,,Accessories,Armor,,Right_Accessory,250,0,1,1,0,0,False,False,2000000
490623,Yorscalp_Necklace,Yorscalp Necklace,Yorscalp Necklace,Yorscalp_Necklace,,Accessories,Armor,,Right_Accessory,250,0,1,1,0,0,False,False,2000000
490620,Yorscalp_Ring,Yorscalp Ring,Yorscalp Ring,Yorscalp_Ring,,Accessories,Armor,,Left_Accessory,250,0,1,1,0,0,False,False,2000000
450249,1Lv_Shirt,1Lv Shirts,Level 1 Shirt,ÄÚÆ°¼ÅÃ÷,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2305,Adventure_Suit,Adventurer's Suit,Adventurer's Suit,¾îµå¹êÃÄ½´Ã÷,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2306,Adventurere's_Suit_,Adventurer's Suit,Adventurer's Suit,¾îµå¹êÃÄ½´Ã÷,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
15065,AmeshaSpenta,Amesha Spenta,American Chace Penta,Ä­µÎ¶ó,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2358,Dress_Of_Angel,Angel's Dress,Angel's Dress,Ãµ»çÀÇ¿¹º¹,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2314,Chain_Mail,Chain Mail,Chain Mail,¸ÞÀÏ,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2315,Chain_Mail_,Chain Mail,Chain Mail,¸ÞÀÏ,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2309,Coat,Coat,Coat,·ÕÄÚÆ®,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2310,Coat_,Coat,Coat,·ÕÄÚÆ®,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2301,Cotton_Shirt,Cotton Shirt,Cotton Shirt,ÄÚÆ°¼ÅÃ÷,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2302,Cotton_Shirt_,Cotton Shirt,Cotton Shirt,ÄÚÆ°¼ÅÃ÷,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2399,Dragon_Vest,Dragon Vest,Dragon Vest,µå·¡°ïº£½ºÆ®,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2320,Formal_Suit,Formal Suit,Formal Suit,Æ÷¸Öµå·¹½º,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2369,Freyja_Overcoat,Freyja Overcoat,Freya Overcoat,ÇÁ·¹ÀÌ¾ßÀÇ¿ÜÅõ,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2396,Krieger_Suit3,Glorious Mass-Production Suit,Glorious Mass-Production Suit,¾îµå¹êÃÄ½´Ã÷,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2368,Golden_Armor,Golden Armor,Golden Armor,Ç®ÇÃ·¹ÀÌÆ®¾Æ¸Ó,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
15410,H_AD_Suits,High Adventurer Suit,High Adventurer Suit,¾îµå¹êÃÄ½´Ã÷,,Armor,Armor,,Armor,0,0,1,1,0,0,False,False,100000
450000,IDTest_armor,IDTest armor,IDTest Armor,½ºÄ³Ç½·¯,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2397,Incredible_Coat,Incredible Event Resignation Coat,Jacket of Incredible Showman,ÀÎÅ©·¹µðºí¿ÜÅõ,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2303,Leather_Jacket,Jacket,Jacket,°¡Á×ÀçÅ¶,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2304,Leather_Jacket_,Jacket,Jacket,°¡Á×ÀçÅ¶,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
450250,2Lv_Shirt,Level 2 Shirt,Level 2 Shirt,ÄÚÆ°¼ÅÃ÷,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2307,Mantle,Mantle,Mantle,¸ÇÆ²,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2308,Mantle_,Mantle,Mantle,¸ÇÆ²,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2393,N_Adventurer's_Suit,Novice Adventurer's Suit,Novice Adventurer's Suit,¾îµå¹êÃÄ½´Ã÷,,Armor,Armor,,Armor,0,0,1,1,0,0,False,False,100000
15001,Odin's_Blessing_I,Odin's Blessing,Odin's Blessing,¿ÀµòÀÇÃàº¹,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2392,Old_Pant,Old Green Pantie,Old Green Pantie,»ï°¢ÆÒÆ¼,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2312,Padded_Armor,Padded Armor,Padded Armor,¾Æ¸Ó,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2313,Padded_Armor_,Padded Armor,Padded Armor,¾Æ¸Ó,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2339,G_Strings,Pantie,Pantie,»ï°¢ÆÒÆ¼,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2371,G_Strings_,Pantie,Pantie,»ï°¢ÆÒÆ¼,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
450198,Evt_RagFes_Shirts,Ragfest Cotton Shirt for Refining,Ragfest Cotton Shirt for Refining,Evt_RagFes_Shirts,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2385,Recuperative_Armor,Recuperative Armor,Recuperative Armor,¿ÀµòÀÇÃàº¹,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
450151,Adv_Cotton_Shirt,Reinforced Cotton Shirt,Reinforced Cotton Shirt,ÄÚÆ°¼ÅÃ÷,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2325,Saint_Robe,Saint's Robe,Saint's Robe,¼¼ÀÎÆ®·Îºê,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2326,Saint_Robe_,Saint's Robe,Saint's Robe,¼¼ÀÎÆ®·Îºê,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2323,Scapulare,Scapulare,Scapulare,½ºÄ³Ç½·¯,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2324,Scapulare_,Scapulare,Scapulare,½ºÄ³Ç½·¯,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2321,Silk_Robe,Silk Robe,Silk Robe,½ÇÅ©·Îºê,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2322,Silk_Robe_,Silk Robe,Silk Robe,½ÇÅ©·Îºê,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2332,Silver_Robe,Silver Robe,Silver Robe,½Ç¹ö·Îºê,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2333,Silver_Robe_,Silver Robe,Silver Robe,½Ç¹ö·Îºê,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2384,Spritual_Tunic,Spiritual Tunic,Spiritual Tunic,°Ôºê³×ÀÌÀÇ°©¿Ê,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2352,Novice_Plate,Tattered Novice Ninja Suit,Tattered Novice Ninja Suit,¾îµå¹êÃÄ½´Ã÷,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2335,Thief_Clothes,Thief Clothes,Thief Clothes,¾¾ÇÁÅ¬·Î½º,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2336,Thief_Clothes_,Thief Clothes,Thief Clothes,¾¾ÇÁÅ¬·Î½º,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
15032,Tidung,Tidung,Tidung,Æ¼µ¢,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2370,Used_Mage_Coat,Used Mage Coat,Used Magician Coat,¸ÅÁ÷ÄÚÆ®,,Armor,Armor,,Armor,0,0,0,0,0,0,False,False,100000
2338,Wedding_Dress,Wedding Dress,Wedding Dress,¿þµùµå·¹½º,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2328,Wooden_Mail,Wooden Mail,Wooden Mail,¿ìµç¸ÞÀÏ,,Armor,Armor,,Armor,0,0,0,0,0,0,True,False,100000
2329,Wooden_Mail_,Wooden Mail,Wooden Mail,¿ìµç¸ÞÀÏ,,Armor,Armor,,Armor,0,0,1,1,0,0,True,False,100000
2389,Armor_Of_Naga,Armor of Naga,Armor of Naga,³ª°¡ÀÇºñ´Ã°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15024,Army_Padding,Army Padding,Army Padding,±ò±òÀÌ,,Armor,Armor,,Armor,1,0,0,0,0,0,True,False,100000
15051,Bakonawa_Armor,Bakunawa Scale Armor,Bakonawa Scale Armor,¹öÄÚ³Ê¿öºñ´Ã°©¿Ê,,Armor,Armor,,Armor,1,0,0,0,0,0,True,False,100000
15052,Bayani_Bakonawa_Armor,Bayani Bakunawa Scale Armor,Bakonawa Scale Armor(Bayani),¹Ù¾ß´Ï¹öÄÚ³Ê¿öºñ´Ã°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
2361,Blue_Aodai,Blue Robe,Blue Robe,ÆÄ¶õ¾Æ¿ÀÀÚÀÌ,,Armor,Armor,,Armor,1,0,0,0,0,0,True,False,100000
15000,Bone_Plate,Bone Plate,Bone Plate,º»ÇÃ·¹ÀÌÆ®,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15354,Overwhelm_Dex_Armor,Excellent Dexterous Armor,Excellent Dexterity Armor,Çö¹«ÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15008,Flame_Sprits_Armor__,Flame Sprits Armor,Lucius's Fierce of Volcano,È­¿°ÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,0,0,0,0,True,False,100000
15070,Robe_Of_Happiness,Happy Clothes,Clothes of Happiness,Ãµ»çÀÇ¿¹º¹,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15186,Kafra_Suit,Kafra Uniform,Kafra Costume,Ä«ÇÁ¶óÁ¦º¹,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15346,Overwhelm_Luk_Armor,Overwelm Luk Armor,Unexpected Lucky Armor,Ä¡¿ìÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15347,Overwhelm_Vit_Armor,Overwelm Vit Armor,Hardened Vitality Armor,µ¶ÃæÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
2362,Red_Aodai,Red Robe,Red Robe,»¡°£¾Æ¿ÀÀÚÀÌ,,Armor,Armor,,Armor,1,0,0,0,0,0,True,False,100000
15058,Rider_Suit,Rider Suit,Rider Suit,¶óÀÌ´õ½´Ã÷,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15279,Overwhelm_Int_Armor,Robust Magical Armor,Strong Magic Armor,ÇØ·æÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15067,Rune_Suit,Rune Suit,Rune Suit,±Û¸®ÅÍ¸µÅ¬·Î½º,,Armor,Armor,,Armor,1,100,0,0,0,0,True,False,100000
15278,Overwhelm_Str_Armor,Soaring Physical Armor,Soaring Power Armor,¿°·æÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15353,Overwhelm_Agi_Armor,Splendid Swift Armor,Brilliant Rapid Armor,±â¸°ÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
2387,Sprint_Mail,Sprint Mail,Sprint Mail,½ºÇÁ¸°Æ®¸ÞÀÏ,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15007,Time_Keepr_Robe,Time Keeper Robe,Time Keeper Robe,ÇÁ·¹ÀÌ¾ßÀÇ¿ÜÅõ,,Armor,Armor,,Armor,1,0,0,0,0,0,True,False,100000
15033,Tutorial_Mattle,Tutorial Mantle,Tutorial Mantle,¸ÇÆ²,,Armor,Armor,,Armor,1,0,0,0,0,0,False,False,100000
15034,Tutorial_Mattle_,Tutorial Mantle,Tutorial Mantle,¸ÇÆ²,,Armor,Armor,,Armor,1,0,1,1,0,0,False,False,100000
15152,Union_Mail,Unity Mail,Union Mail,°á¼ÓÀÇ¸ÞÀÏ,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15153,Union_Mattle,Unity Mantle,Union Mantle,°á¼ÓÀÇ¸ÇÆ²,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15155,Union_Robe,Unity Robe,Union Robe,°á¼ÓÀÇ·Îºê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15154,Union_Suit,Unity Suit,Union Suit,°á¼ÓÀÇ½´Æ®,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15015,Upg_Adv_Suit,Upgrade Adventure Suit,Upgrade Adventure Suit,°­È­¾îµåº¥ÃÄ½´Ã÷,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15016,Upg_Coat,Upgrade Coat,Upgrade Coat,°­È­·ÕÄÚÆ®,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15021,Upg_Formal_Dress,Upgrade Formal Dress,Upgrade Formal Suit,°­È­Æ÷¸Öµå·¹½º,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15020,Upg_Mail,Upgrade Mail,Upgrade Mail,°­È­¸ÞÀÏ,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15017,Upg_Saint_Robe,Upgrade Saint Robe,Upgrade Saint Robe,°­È­¼¼ÀÎÆ®·Îºê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15019,Upg_Thief_Cloth,Upgrade Thief Cloth,Upgrade Thief Clothes,°­È­¾¾ÇÁÅ¬·Î½º,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
15018,Upg_Tights,Upgrade Tights,Upgrade Tight,°­È­Å¸ÀÌÁî,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
2357,Valkyrie_Armor,Valkyrian Armor,Valkyrie Armor,¹ßÅ°¸®ÀÇ°©¿Ê,,Armor,Armor,,Armor,1,0,1,1,0,0,True,False,100000
2363,White_Aodai,White Robe,White Robe,ÇÏ¾á¾Æ¿ÀÀÚÀÌ,,Armor,Armor,,Armor,1,0,0,0,0,0,True,False,100000
15150,White_Shirt,White Shirt,White Shirt,ÇÏ¾á¼ÅÃ÷,,Armor,Armor,,Armor,6,0,1,1,0,0,True,False,100000
15009,Para_Team_Uniform1,Eden Team Uniform I,Eden Group Uniform I,ÀºÇýÀÇ¼ºÀÇ,,Armor,Armor,,Armor,7,0,0,0,0,0,False,False,100000
2340,Novice_Breast,Novice Breastplate,Novice Breastplate,ÃÊº¸ÀÚ¿ëÈä°©,,Armor,Armor,,Armor,10,0,1,1,0,0,True,False,100000
450184,1Para_Armor_B,Paradise Robe,Paradise Robe,µð¹Ù·Îºê,,Armor,Armor,,Armor,10,0,0,0,0,0,False,False,100000
450183,1Para_Armor_A,Paradise Suit,Paradise Suit,¹Ì¶óÁê·Îºê,,Armor,Armor,,Armor,10,0,0,0,0,0,False,False,100000
15151,White_Eco_Shirt,White Eco-Shirt,White Eco Shirt,ÇÏ¾áÄ£È¯°æ¼ÅÃ÷,,Armor,Armor,,Armor,15,0,1,1,0,0,True,False,100000
15004,Freyja_SRobe30,Freyja Soul Robe30,Freya's Spiritual Robe,µð¹ÙÀÎÅ¬·Î½º,,Armor,Armor,,Armor,20,0,0,0,0,0,False,False,100000
15005,Freyja_SRobe60,Freyja Soul Robe60,Freya's Spiritual Robe,µð¹ÙÀÎÅ¬·Î½º,,Armor,Armor,,Armor,20,0,0,0,0,0,False,False,100000
15003,Freyja_SRobe7,Freyja Soul Robe7,Freya's Spiritual Robe,µð¹ÙÀÎÅ¬·Î½º,,Armor,Armor,,Armor,20,0,0,0,0,0,False,False,100000
15006,Freyja_SRobe90,Freyja Soul Robe90,Freya's Spiritual Robe,µð¹ÙÀÎÅ¬·Î½º,,Armor,Armor,,Armor,20,0,0,0,0,0,False,False,100000
15013,Claire_Suits,Claire Suits,Claire Suit,Å¬·¹¸£½´Ã÷,,Armor,Armor,,Armor,22,0,1,1,0,0,True,False,100000
15012,Puente_Robe,Puente Robe,Puente Robe,Ç»¿£Å×·Îºê,,Armor,Armor,,Armor,22,0,1,1,0,0,True,False,100000
15010,Para_Team_Uniform2,Eden Team Uniform II,Eden Group Uniform II,ÀºÇýÀÇ¼ºÀÇ,,Armor,Armor,,Armor,26,0,0,0,0,0,False,False,100000
2311,Mink_Coat,Mink Coat,Mink Coat,¹ÖÅ©ÄÚÆ®,,Armor,Armor,,Armor,30,0,1,1,0,0,True,False,100000
15138,Egir_Armor_K,Aegir Armor,Aegir Armor,¿¡±æ¾Æ¸Ó,,Armor,Armor,,Armor,40,0,1,1,0,0,True,False,100000
2355,Angel's_Protection,Angelic Protection,Angelic Protection,Ãµ»çÀÇ°¡È£,,Armor,Armor,,Armor,40,0,1,1,0,0,True,False,100000
15011,Para_Team_Uniform3,Eden Team Uniform III,Eden Group Uniform III,ÀºÇýÀÇ¼ºÀÇ,,Armor,Armor,,Armor,40,0,0,0,0,0,False,False,100000
2316,Plate_Armor,Full Plate,Full Plate,ÇÃ·¹ÀÌÆ®,,Armor,Armor,,Armor,40,0,0,0,0,0,True,False,100000
2317,Plate_Armor_,Full Plate,Full Plate,ÇÃ·¹ÀÌÆ®,,Armor,Armor,,Armor,40,0,1,1,0,0,True,False,100000
15210,Rental_SupperSwimsuit,Rental Surfer Swimsuit,Rental Surfer Swimsuit,ºê¶óÁú¼ö¿µº¹,,Armor,Armor,,Armor,40,0,0,0,0,0,True,False,100000
15174,Supper_Swimsuit_K,Surfer Swimsuit,Surfer Swimsuit,ºê¶óÁú¼ö¿µº¹,,Armor,Armor,,Armor,40,0,1,1,0,0,True,False,100000
15063,TE_Woe_Chain_Mail,TE Woe Chain Mail,TE WoE Chain Mail,¸ÞÀÏ,,Armor,Armor,,Armor,40,0,0,0,0,0,True,False,100000
15062,TE_Woe_Coat,TE Woe Coat,TE WoE Coat,·ÕÄÚÆ®,,Armor,Armor,,Armor,40,0,0,0,0,0,True,False,100000
15064,TE_Woe_Mage_Coat,TE Woe Mage Coat,TE WoE Mink Coat,¸ÅÁ÷ÄÚÆ®,,Armor,Armor,,Armor,40,0,0,0,0,0,True,False,100000
2348,Wind_Sprits_Armor,Aebecee's Raging Typhoon Armor,Ebecee's Rage of Typhoon,¹Ù¶÷ÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,0,0,0,0,True,False,100000
2349,Wind_Sprits_Armor_,Aebecee's Raging Typhoon Armor,Ebecee's Rage of Typhoon,¹Ù¶÷ÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,1,1,0,0,True,False,100000
2350,Earth_Sprits_Armor,Claytos Cracking Earth Armor,Claytos's Rupture of Earth,¶¥ÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,0,0,0,0,True,False,100000
2351,Earth_Sprits_Armor_,Claytos Cracking Earth Armor,Claytos's Rupture of Earth,¶¥ÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,1,1,0,0,True,False,100000
2344,Flame_Sprits_Armor,Lucius's Fierce Armor of Volcano,Lucius's Fierce of Volcano,ºÒÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,0,0,0,0,True,False,100000
2345,Flame_Sprits_Armor_,Lucius's Fierce Armor of Volcano,Lucius's Fierce of Volcano,ºÒÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,1,1,0,0,True,False,100000
2346,Water_Sprits_Armor,Saphien's Armor of Ocean,Sapien's Wail of Ocean,¹°ÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,0,0,0,0,True,False,100000
2347,Water_Sprits_Armor_,Saphien's Armor of Ocean,Sapien's Wail of Ocean,¹°ÀÇ°©¿Ê,,Armor,Armor,,Armor,45,0,1,1,0,0,True,False,100000
2330,Tights,Tights,Tights,Å¸ÀÌÁî,,Armor,Armor,,Armor,45,0,0,0,0,0,True,False,100000
2331,Tights_,Tights,Tights,Å¸ÀÌÁî,,Armor,Armor,,Armor,45,0,1,1,0,0,True,False,100000
15023,Half_Brynhild,Half Brynhild,Half Brynhild,ºê·ôÈúÆ®,,Armor,Armor,,Armor,47,0,0,0,0,0,False,False,100000
2334,Mage_Coat,Mage Coat,Magician Coat,¸ÅÁ÷ÄÚÆ®,,Armor,Armor,,Armor,50,0,0,0,0,0,True,False,100000
2372,Mage_Coat_,Mage Coat,Magician Coat,¸ÅÁ÷ÄÚÆ®,,Armor,Armor,,Armor,50,0,1,1,0,0,True,False,100000
2337,Ninja_Suit,Ninja Suit,Ninja Suit,´ÑÀÚ½´Ã÷,,Armor,Armor,,Armor,50,0,0,0,0,0,True,False,100000
2359,Ninja_Suit_,Ninja Suit,Ninja Suit,´ÑÀÚ½´Ã÷,,Armor,Armor,,Armor,50,0,1,1,0,0,True,False,100000
15040,Prison_Uniform,Prison Uniform,Prison Uniform,³°ÀºÁË¼öº¹,,Armor,Armor,,Armor,50,0,0,0,0,0,True,False,100000
15390,Regia_Hunting_Mail,Regia Hunting Mail,Regia Hunting Mail,ÀúÁÖ¹ÞÀº¾Ç¸¶ÀÇ¸ÞÀÏ,,Armor,Armor,,Armor,50,0,1,1,0,0,True,False,100000
15247,R_Hunting_Mail,Short-term Hunting Mail,Short-term Hunting Mail,True_Hunting_Mail,,Armor,Armor,,Armor,50,0,0,0,0,0,False,False,100000
2367,Sniping_Suit,Sniping Suit,Sniping Suit,½º³ªÀÌÇÎ½´Ã÷,,Armor,Armor,,Armor,50,0,1,1,0,0,True,False,100000
2398,Sniping_Suit_M,Sniping Suit,Sniping Suit,½º³ªÀÌÇÎ½´Ã÷,,Armor,Armor,,Armor,50,0,1,1,0,0,True,False,100000
2354,Goibne's_Armor,Goibne's Armor,Goibne's Armor,°Ôºê³×ÀÌÀÇ°©¿Ê,,Armor,Armor,,Armor,54,0,0,0,0,0,True,False,100000
2366,Divine_Cloth,Divine Cloth,Divine Cloth,µð¹ÙÀÎÅ¬·Î½º,,Armor,Armor,,Armor,55,0,1,1,0,0,True,False,100000
